adj_edge_jaccard,adjusted_edge_jaccard,config,div_fn,div_fp,div_jaccard,div_tp,division_fn,division_fp,division_tp,edge_fn,edge_fp,edge_jaccard,edge_tp,edges_fragmented,edges_lost_to_detection,edges_recovered,error_decomposition_provenance,input_graph_hash_schema,input_graph_provenance,input_gt_graph_sha256,input_match_radius_um,input_n_total,input_pred_graph_sha256,input_scale_zyx_um,legacy_proxy_adjusted_edge_jaccard,legacy_proxy_div_fn,legacy_proxy_div_fp,legacy_proxy_div_jaccard,legacy_proxy_div_tp,legacy_proxy_edge_fn,legacy_proxy_edge_fp,legacy_proxy_edge_jaccard,legacy_proxy_edge_tp,legacy_proxy_edges_fragmented,legacy_proxy_edges_lost_to_detection,legacy_proxy_edges_recovered,legacy_proxy_missed_gt_nodes,legacy_proxy_spurious_pred_nodes,legacy_proxy_t_pred,legacy_proxy_t_true,legacy_proxy_weight,legacy_proxy_wrong_association_edges,metric_provenance,missed_gt_nodes,node_recall,num_pred_nodes,official_edgeless_recall_matching,safe_divisions_added,spurious_pred_nodes,stem,t_pred,t_true,total_node_ratio,weight,wrong_association_edges
0.8818442401709207,0.8818442401709207,gap45,1,1,0.0,0,1,1,0,12,21,0.8571428571428571,198,12,0,198,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,0d65bb8e038d7cc0e5cc0494bbf5a0c2ee68a10f7ebadc14044ce03fdbff91b5,7.0,56367.0,5af98e0236b94b96de2f4c0742cceb35b991c58b8a3021d4ac15872c8d6e93c0,"(1.625, 0.40625, 0.40625)",0.8818442401709207,0,1,0.5,1,12,21,0.8571428571428571,198,12,0,198,0,39909,40123,56367.0,231,0,official_075fc5:evaluate->per_sample_metrics->summarise,0,1.0,40123,False,58,39909,44b6_2a2eff9f,40123,56367.0,-0.28818280199407453,231,0
0.9726162133780831,0.9726162133780831,gap45,1,0,0.0,0,1,0,0,3,0,0.9856459330143541,206,1,2,206,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,737532e3cafe8e86ebfa9fcc4190c7860e0127f45756761f5503e894a815cfef,7.0,7436.0,02c59cf8b04424faa5f2693cc53bec8cf3851b426744d47db9801b5849a1d7d9,"(1.625, 0.40625, 0.40625)",0.9726162133780831,1,0,0.0,0,3,0,0.9856459330143541,206,1,2,206,2,8205,8419,7436.0,209,0,official_075fc5:evaluate->per_sample_metrics->summarise,2,0.9907407407407407,8419,False,12,8205,44b6_341df25f,8419,7436.0,0.13219472834857451,209,0
0.9829874384981172,0.9829874384981172,gap45,0,0,1.0,1,0,0,1,11,7,0.980110497237569,887,5,6,887,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,00789e40cd27ab4c522884eac7fbb4ffc55e641c9647a402316c63042123056d,7.0,6030.0,f1f807fad275cb6789b679b4f0b3207c74a18d893da373290a4a81a51d8c3ef4,"(1.625, 0.40625, 0.40625)",0.9829874384981172,0,0,1.0,1,11,7,0.980110497237569,887,5,6,887,6,4929,5853,6030.0,905,0,official_075fc5:evaluate->per_sample_metrics->summarise,6,0.9935483870967742,5853,False,6,4929,6bba_062c8d37,5853,6030.0,-0.02935323383084577,905,0
0.8060785069262963,0.8060785069262963,gap45,1,0,0.5,1,1,0,1,39,21,0.8360655737704918,306,7,32,306,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,cedf0c3a2f8cfcdca4c75c6c1b1e8519512ddcc654aba5eb471c2b4ff7f3580d,7.0,21485.0,7923ef4a6feb59b870309bff877ce35391f66719c77ece4530834d225fe619b5,"(1.625, 0.40625, 0.40625)",0.8060785069262963,1,0,0.5,1,39,21,0.8360655737704918,306,7,32,306,26,28858,29191,21485.0,366,0,official_075fc5:evaluate->per_sample_metrics->summarise,26,0.9275766016713092,29191,False,24,28858,6bba_07e24132,29191,21485.0,0.35866883872469163,366,0
0.9950752546782322,0.9950752546782322,gap45,1,0,0.0,0,1,0,0,6,2,0.9931623931623932,1162,0,6,1162,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,64990f20b37c73ab00ddce538fd8dbd8540111ad33623ad8ff815bdbe569a3ac,7.0,8463.0,2f251801a59d2d2fd46deffa2c7b51868135b1ada6fee03fdc3d1443da66597a,"(1.625, 0.40625, 0.40625)",0.9950752546782322,1,0,0.0,0,6,2,0.9931623931623932,1162,0,6,1162,5,7107,8300,8463.0,1170,0,official_075fc5:evaluate->per_sample_metrics->summarise,5,0.9958263772954925,8300,False,10,7107,6bba_085bf656,8300,8463.0,-0.01926030958289023,1170,0
0.891156899024092,0.891156899024092,gap45,3,3,0.14285714285714285,1,3,3,1,92,134,0.887281795511222,1779,75,17,1779,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,2dce94f7f71d489e6e6626b945161c919b0e248d47aadb6717d1776c5c190972,7.0,31117.0,e150443c7baf7cc2ed6cc10559338d0100646619c12878912da1477cbfda6e25,"(1.625, 0.40625, 0.40625)",0.891156899024092,3,3,0.14285714285714285,1,92,134,0.887281795511222,1779,75,17,1779,13,27821,29758,31117.0,2005,0,official_075fc5:evaluate->per_sample_metrics->summarise,13,0.9933333333333333,29758,False,46,27821,6bba_09961292,29758,31117.0,-0.04367387601632548,2005,0
0.9471576179742739,0.9471576179742739,tight55,1,0,0.0,0,1,0,0,27,33,0.9255583126550868,746,19,8,746,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,c6011d3bc4e095e59278cbf7a833d3bf40fb009c62dd9f9ca22904b072be619b,7.0,58672.0,53b0d8cde31ae261a130837a29d44ff62fc508a441cbd11e4b4973984f079070,"(1.625, 0.40625, 0.40625)",0.9471576179742739,1,0,0.0,0,27,33,0.9255583126550868,746,19,8,746,6,44198,44980,58672.0,806,0,official_075fc5:evaluate->per_sample_metrics->summarise,6,0.9923857868020305,44980,False,50,44198,44b6_12dfb391,44980,58672.0,-0.23336514862285246,806,0
0.8132220035600928,0.8132220035600928,tight55,1,0,0.0,0,1,0,0,24,29,0.826797385620915,253,16,8,253,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,e49345f7586d669ccfae3d935039aa833362c058a4103ecd9be24dd17774d6f4,7.0,19130.0,bb73bc4fe2f1fc5b77c07d742b5a0c7a25cf2d66417d4bf3de8f0bc6ae3b2676,"(1.625, 0.40625, 0.40625)",0.8132220035600928,1,0,0.0,0,24,29,0.826797385620915,253,16,8,253,5,21996,22271,19130.0,306,0,official_075fc5:evaluate->per_sample_metrics->summarise,5,0.9821428571428571,22271,False,24,21996,44b6_267148e4,22271,19130.0,0.16419236800836381,306,0
0.8818335956448682,0.8818335956448682,tight55,1,1,0.0,0,1,1,0,12,21,0.8571428571428571,198,12,0,198,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,0d65bb8e038d7cc0e5cc0494bbf5a0c2ee68a10f7ebadc14044ce03fdbff91b5,7.0,56367.0,11b43e842ee496a23514fe68fce07b01379cff986be16eb6afc9b034914eb225,"(1.625, 0.40625, 0.40625)",0.8818335956448682,0,1,0.5,1,12,21,0.8571428571428571,198,12,0,198,0,39916,40130,56367.0,231,0,official_075fc5:evaluate->per_sample_metrics->summarise,0,1.0,40130,False,57,39916,44b6_2a2eff9f,40130,56367.0,-0.28805861585679565,231,0
0.9725631931557586,0.9725631931557586,tight55,1,0,0.0,0,1,0,0,3,0,0.9856459330143541,206,1,2,206,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,737532e3cafe8e86ebfa9fcc4190c7860e0127f45756761f5503e894a815cfef,7.0,7436.0,a9919fe924e475127755b2065b55ef7b0f4d8d117f944af9653d3e936b16df44,"(1.625, 0.40625, 0.40625)",0.9725631931557586,1,0,0.0,0,3,0,0.9856459330143541,206,1,2,206,2,8209,8423,7436.0,209,0,official_075fc5:evaluate->per_sample_metrics->summarise,2,0.9907407407407407,8423,False,12,8209,44b6_341df25f,8423,7436.0,0.13273265196342118,209,0
